opening_range_bars,full_session_bars,target_r,include_partial_sessions,mode,hold_bars,vwap_slope_lookback,vwap_slope_min,max_vwap_distance_or_width,min_or_width_bps,max_or_width_bps,max_failure_bars,wick_ratio_threshold,reversal_target_mode,allow_long,allow_short,sessions_tested,sessions_skipped,trade_count,win_rate,gross_pnl_per_share,average_r,median_r,max_drawdown_per_share,long_count,short_count,continuation_count,reversal_count,buy_hold_pnl_per_share,daily_open_close_long_pnl_per_share,daily_after_or_long_pnl_per_share
3,78,1.5,False,hybrid,1,3,0.0,2.0,0.0,,5,0.0,VWAP,True,True,91,2,89,0.4606741573033708,2.132729742207374,-0.043991338843811255,-0.48265895953757576,8.970000000000027,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,3,0.0,2.0,40.0,,2,0.0,VWAP,True,True,91,2,89,0.4606741573033708,2.132729742207374,-0.043991338843811255,-0.48265895953757576,8.970000000000027,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,3,0.0,2.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.4606741573033708,2.132729742207374,-0.043991338843811255,-0.48265895953757576,8.970000000000027,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,3,0.0,2.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.4606741573033708,2.132729742207374,-0.043991338843811255,-0.48265895953757576,8.970000000000027,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,1,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,reversal,2,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,1,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,reversal,2,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,1,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,reversal,2,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,1,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,0,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,1.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,1.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,2.0,0.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,reversal,2,3,0.0,2.0,40.0,,2,0.4,OR_MID,True,True,91,55,36,0.4722222222222222,2.05499999999995,0.18087715662358111,-1.0,4.070000000000078,20,16,0,36,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,0.0,,3,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,0.0,,5,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,40.0,,3,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,40.0,,5,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,2.0,0.0,,3,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,2.0,0.0,,5,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,2.0,40.0,,3,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,2.0,40.0,,5,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,3,0.0,,0.0,,3,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,3,0.0,,0.0,,5,0.4,OR_MID,True,True,91,2,89,0.5280898876404494,1.2949999999997317,0.015775095436252853,0.06704980842912314,10.950000000000045,56,33,58,31,35.99000000000001,14.109999999999985,-6.620000000000033
